terms,pos,type,count
,Foreign,네이버,1
!,Punctuation,네이버,10
!!,Punctuation,네이버,2
!!!,Punctuation,네이버,5
!!!!,Punctuation,네이버,1
!',Punctuation,네이버,1
!...,Punctuation,네이버,1
"""",Punctuation,네이버,6
&,Punctuation,네이버,1
',Punctuation,네이버,9
(,Punctuation,네이버,2
),Punctuation,네이버,1
"),",Punctuation,네이버,1
",",Punctuation,네이버,87
",,",Punctuation,네이버,2
",,,",Punctuation,네이버,1
",,,,",Punctuation,네이버,1
-_-,Punctuation,네이버,3
.,Punctuation,네이버,345
..,Punctuation,네이버,126
...,Punctuation,네이버,164
...!,Punctuation,네이버,1
...!!!!,Punctuation,네이버,1
....,Punctuation,네이버,29
.....,Punctuation,네이버,1
....?,Punctuation,네이버,1
....???,Punctuation,네이버,1
...?,Punctuation,네이버,1
0,Number,네이버,1
1,Number,네이버,19
1/10,Number,네이버,1
10,Number,네이버,10
100만,Number,네이버,1
10년,Number,네이버,1
10분,Number,네이버,6
12,Number,네이버,2
127분,Number,네이버,1
17,Number,네이버,1
1년,Number,네이버,2
1시간,Number,네이버,2
1일,Number,네이버,1
2,Number,네이버,1
200,Number,네이버,1
20년,Number,네이버,1
20분,Number,네이버,3
2시간,Number,네이버,3
3,Number,네이버,3
30년,Number,네이버,1
30분,Number,네이버,1
4,Number,네이버,1
40분,Number,네이버,1
5,Number,네이버,2
5년,Number,네이버,5
5분,Number,네이버,2
6.5,Number,네이버,1
7,Number,네이버,1
70년,Number,네이버,1
7년,Number,네이버,1
80년,Number,네이버,2
:,Punctuation,네이버,1
;,Punctuation,네이버,5
;;,Punctuation,네이버,10
;;;,Punctuation,네이버,7
;;;;,Punctuation,네이버,1
=,Punctuation,네이버,1
?,Punctuation,네이버,45
?!,Punctuation,네이버,1
?',Punctuation,네이버,1
?...,Punctuation,네이버,3
??,Punctuation,네이버,4
???,Punctuation,네이버,3
CG,Alpha,네이버,1
IF,Alpha,네이버,1
LA,Alpha,네이버,1
OO,Alpha,네이버,3
OOO,Alpha,네이버,5
OST,Alpha,네이버,1
Ost,Alpha,네이버,1
VIP,Alpha,네이버,1
Waste,Alpha,네이버,1
Winter,Alpha,네이버,1
^^,Punctuation,네이버,3
bitter,Alpha,네이버,1
cg,Alpha,네이버,1
city,Alpha,네이버,1
end,Alpha,네이버,1
la,Alpha,네이버,1
of,Alpha,네이버,2
siva,Alpha,네이버,1
stars,Alpha,네이버,1
sweet,Alpha,네이버,1
the,Alpha,네이버,1
time,Alpha,네이버,1
wast,Alpha,네이버,1
~,Punctuation,네이버,9
~~,Punctuation,네이버,2
~~~,Punctuation,네이버,1
~~~~,Punctuation,네이버,1
‥‥,Foreign,네이버,1
ㄴ,KoreanParticle,네이버,1
ㄷ,KoreanParticle,네이버,1
ㄹㅇ,KoreanParticle,네이버,1
ㅂ,KoreanParticle,네이버,1
ㅅ,KoreanParticle,네이버,1
ㅅㄹㄱ,KoreanParticle,네이버,1
ㅆㄴ,KoreanParticle,네이버,1
ㅆㅆㄹㄱ,KoreanParticle,네이버,1
ㅇ,KoreanParticle,네이버,1
ㅇㅇ,KoreanParticle,네이버,3
ㅈㄴ,KoreanParticle,네이버,2
ㅉㅉ,KoreanParticle,네이버,1
ㅋ,KoreanParticle,네이버,1
ㅋㅋ,KoreanParticle,네이버,9
ㅋㅋㅋ,KoreanParticle,네이버,4
ㅋㅋㅋㅋ,KoreanParticle,네이버,5
ㅎ,KoreanParticle,네이버,2
ㅎㅎ,KoreanParticle,네이버,3
ㅎㅎㅎ,KoreanParticle,네이버,2
ㅏ,KoreanParticle,네이버,1
ㅜ,KoreanParticle,네이버,2
ㅜㅜ,KoreanParticle,네이버,4
ㅜㅜㅜㅜ,KoreanParticle,네이버,1
ㅜㅠㅡ,KoreanParticle,네이버,1
ㅠ,KoreanParticle,네이버,4
ㅠㅠ,KoreanParticle,네이버,7
ㅠㅠㅠ,KoreanParticle,네이버,1
ㅠㅠㅠㅜ,KoreanParticle,네이버,1
ㅡ,KoreanParticle,네이버,3
ㅡㅡ,KoreanParticle,네이버,7
가,Josa,네이버,153
가,Verb,네이버,1
가고,Verb,네이버,3
가길,Verb,네이버,1
가놓고,Verb,네이버,1
가는,Verb,네이버,2
가는데,Verb,네이버,1
가능,Noun,네이버,1
가더,Verb,네이버,1
가득,Noun,네이버,1
가득한,Adjective,네이버,1
가면,Noun,네이버,1
가버린,Verb,네이버,1
가볍게,Adjective,네이버,1
가볍지도,Adjective,네이버,1
가보네요,Verb,네이버,1
가서,Verb,네이버,3
가슴,Noun,네이버,4
가식,Noun,네이버,1
가안,Noun,네이버,1
가왜,Noun,네이버,1
가요,Noun,네이버,1
가자,Verb,네이버,1
가장,Noun,네이버,4
가족,Noun,네이버,1
가지,Noun,네이버,2
가진,Verb,네이버,1
가평,Noun,네이버,1
가하면,Verb,네이버,1
각자,Noun,네이버,4
간,Foreign,네이버,2
간,Suffix,네이버,3
간극,Noun,네이버,1
간다,Noun,네이버,3
간만,Noun,네이버,1
간신히,Adverb,네이버,2
간절히,Adjective,네이버,1
간지,Noun,네이버,1
갈,Verb,네이버,3
갈길,Verb,네이버,2
갈까말까,Adverb,네이버,1
갈등,Noun,네이버,2
갈라다가,Verb,네이버,1
갈려요,Verb,네이버,1
갈리네요,Verb,네이버,2
갈리는,Verb,네이버,4
갈리는듯,Verb,네이버,1
갈리는지,Verb,네이버,1
갈린다,Verb,네이버,1
갈릴,Noun,네이버,3
갈릴듯,Verb,네이버,1
갈만,Verb,네이버,1
갈아,Adverb,네이버,2
갈아타,Verb,네이버,1
갈아타기,Verb,네이버,1
갈아타는,Verb,네이버,1
갈아타다가,Verb,네이버,1
갈아타면서,Verb,네이버,1
감,Noun,네이버,5
감각,Noun,네이버,2
감독,Noun,네이버,13
감동,Noun,네이버,25
감명,Noun,네이버,1
감사,Noun,네이버,1
감사하게,Verb,네이버,1
감성,Noun,네이버,8
감점,Noun,네이버,1
감정,Noun,네이버,3
감정이입,Noun,네이버,1
감탄,Noun,네이버,3
감히,Noun,네이버,1
갑니다,Verb,네이버,1
갑부,Noun,네이버,1
갑자기,Noun,네이버,5
갑작스런,Adjective,네이버,1
값,Noun,네이버,1
값지게,Adjective,네이버,1
갓,Noun,네이버,1
갔네요,Verb,네이버,1
갔는데,Verb,네이버,4
갔다,Verb,네이버,3
갔다가,Verb,네이버,1
갔을까,Verb,네이버,1
강력,Noun,네이버,1
강압,Noun,네이버,1
강제,Noun,네이버,1
강하게,Adjective,네이버,1
강한,Adjective,네이버,1
갖고도,Verb,네이버,1
갖다,Verb,네이버,1
갖다가,Verb,네이버,1
갖추고도,Verb,네이버,1
같,Adjective,네이버,3
같네요,Adjective,네이버,3
같다,Adjective,네이버,7
같다고,Adjective,네이버,1
같습니다,Adjective,네이버,1
같아요,Adjective,네이버,6
같았다,Adjective,네이버,3
같았음,Adjective,네이버,1
같으니,Adjective,네이버,1
같은,Adjective,네이버,22
같은거,Adjective,네이버,1
같은건,Adjective,네이버,1
같은데,Adjective,네이버,2
같음,Adjective,네이버,4
같이,Adverb,네이버,2
같지도,Adjective,네이버,1
개,Noun,네이버,11
개,Suffix,네이버,3
개눈,Noun,네이버,1
개도,Noun,네이버,1
개떡,Noun,네이버,1
개봉,Noun,네이버,2
개뿔,Noun,네이버,1
개연,Noun,네이버,14
개인,Noun,네이버,5
개쩜,Noun,네이버,1
개츠비,Noun,네이버,1
개판,Noun,네이버,1
갠,Noun,네이버,4
걍,Adverb,네이버,7
거,Noun,네이버,14
거기,Noun,네이버,1
거란,Noun,네이버,1
거리,Noun,네이버,1
거의,Noun,네이버,2
거지,Noun,네이버,6
거지같았음,Adjective,네이버,1
거지같은,Adjective,네이버,2
거품,Noun,네이버,2
건,Noun,네이버,7
건가,Noun,네이버,6
건달,Noun,네이버,1
건졌다,Verb,네이버,1
건지,Verb,네이버,16
건축학개론,Noun,네이버,1
걷어내도,Verb,네이버,1
걸,Noun,네이버,16
걸다,Verb,네이버,1
걸었다,Verb,네이버,1
걸작,Noun,네이버,2
검사,Noun,네이버,1
겁나,Verb,네이버,2
겁니다,Verb,네이버,1
것,Noun,네이버,26
겉멋,Noun,네이버,1
게,Josa,네이버,15
게,Noun,네이버,7
게다가,Noun,네이버,2
게더,Noun,네이버,1
게왜,Noun,네이버,1
게인,Noun,네이버,1
게재,Noun,네이버,1
겠구나,Verb,네이버,1
겨,Noun,네이버,1
겨우,Noun,네이버,3
겨울,Noun,네이버,1
격,Noun,네이버,1
겪어,Verb,네이버,1
견줄,Noun,네이버,1
결과,Noun,네이버,2
결국,Adverb,네이버,8
결론,Noun,네이버,2
결말,Noun,네이버,16
결정,Noun,네이버,2
결코,Noun,네이버,1
결혼,Noun,네이버,4
경,Modifier,네이버,1
경험,Noun,네이버,3
곁,Noun,네이버,1
계속,Noun,네이버,10
계절,Noun,네이버,5
고,Josa,네이버,21
고,Modifier,네이버,7
고,Noun,네이버,1
고개,Noun,네이버,1
고등학생,Noun,네이버,1
고루,Noun,네이버,1
고문,Noun,네이버,1
고민,Noun,네이버,6
고생,Noun,네이버,1
고속도로,Noun,네이버,2
고안,Noun,네이버,1
고통스러워서,Adjective,네이버,1
고하,Noun,네이버,1
고함,Noun,네이버,1
곡,Noun,네이버,2
곡성,Noun,네이버,1
곤욕,Noun,네이버,1
공감,Noun,네이버,2
공원,Noun,네이버,1
공중부양,Noun,네이버,2
공포,Noun,네이버,1
과,Josa,네이버,31
과,Noun,네이버,2
과거,Noun,네이버,1
과대,Noun,네이버,2
과연,Noun,네이버,1
과의,Josa,네이버,1
과잉,Noun,네이버,1
관,Noun,네이버,1
관객,Noun,네이버,9
관람,Noun,네이버,1
관람객,Noun,네이버,1
광기,Noun,네이버,1
괜찮다는,Adjective,네이버,1
괜찮아,Adjective,네이버,1
괜찮았고,Adjective,네이버,1
괜찮은데,Adjective,네이버,1
괜찮음,Adjective,네이버,2
괜히,Adverb,네이버,1
굉장히,Adjective,네이버,2
교환,Noun,네이버,1
교훈,Noun,네이버,3
구,Modifier,네이버,2
구나,Noun,네이버,1
구두,Noun,네이버,1
구렸어,Adjective,네이버,1
구성,Noun,네이버,3
구성은,Noun,네이버,1
구시대,Noun,네이버,1
구조,Noun,네이버,1
국내,Noun,네이버,1
국민,Noun,네이버,1
국산,Noun,네이버,1
굳은,Adjective,네이버,1
굳이,Noun,네이버,1
굿,Noun,네이버,1
궁금하,Adjective,네이버,1
권,Suffix,네이버,2
귀가,Noun,네이버,1
귀염,Noun,네이버,1
귀찮아서,Adjective,네이버,1
그,Determiner,네이버,15
그,Noun,네이버,13
그걸,Adverb,네이버,1
그것,Noun,네이버,2
그나마,Adverb,네이버,4
그냥,Modifier,네이버,2
그냥,Noun,네이버,25
그녀,Noun,네이버,2
그대로,Noun,네이버,1
그동안,Noun,네이버,1
그따위,Noun,네이버,1
그딴,Modifier,네이버,1
그때,Noun,네이버,1
그래도,Adverb,네이버,3
그래서,Adverb,네이버,2
그래요,Adjective,네이버,1
그랬는데,Conjunction,네이버,1
그랬다면,Adjective,네이버,1
그런,Adjective,네이버,4
그런,Modifier,네이버,3
그런거,Adjective,네이버,1
그런건,Adjective,네이버,1
그런지,Adjective,네이버,3
그럴,Adjective,네이버,1
그럴수도,Adjective,네이버,1
그럴수밖에,Adjective,네이버,1
그럼,Adjective,네이버,1
그렇,Adjective,네이버,1
그렇게,Adverb,네이버,5
그렇고,Adjective,네이버,2
그렇구,Adjective,네이버,1
그렇기,Adjective,네이버,1
그렇다고,Conjunction,네이버,2
그려놓은,Verb,네이버,1
그려놓음,Verb,네이버,1
그리,Verb,네이버,2
그리고,Conjunction,네이버,8
그만,Modifier,네이버,1
그만두게,Verb,네이버,1
그만큼,Adverb,네이버,1
그저,Adverb,네이버,3
극,Modifier,네이버,5
극복,Noun,네이버,1
극장,Noun,네이버,5
극적,Noun,네이버,1
극찬,Noun,네이버,4
극혐,Noun,네이버,1
극혐임,Noun,네이버,1
근데,Adverb,네이버,4
글,Noun,네이버,1
글쎄,Noun,네이버,2
글쎄요,Noun,네이버,1
금방,Noun,네이버,1
급,Noun,네이버,2
급,Suffix,네이버,6
기,Modifier,네이버,5
기,Noun,네이버,4
기간,Noun,네이버,1
기고,Noun,네이버,1
기다림,Noun,네이버,1
기대,Noun,네이버,12
기대하고,Adjective,네이버,8
기대하며,Adjective,네이버,1
기대하면,Adjective,네이버,1
기대하신다면,Adjective,네이버,1
기대한,Adjective,네이버,1
기대했는데,Adjective,네이버,2
기대했던,Adjective,네이버,1
기도,Noun,네이버,1
기법,Noun,네이버,1
기분,Noun,네이버,10
기성,Noun,네이버,1
기승,Noun,네이버,1
기억,Noun,네이버,5
기입,Noun,네이버,1
기적,Noun,네이버,2
기절,Noun,네이버,1
기회,Noun,네이버,1
긴,Verb,네이버,1
긴장감,Noun,네이버,2
긴한데,Verb,네이버,1
길,Noun,네이버,2
길가,Noun,네이버,1
길고,Adjective,네이버,1
길이,Noun,네이버,2
깊었다,Adjective,네이버,1
깊은,Adjective,네이버,2
깊이,Noun,네이버,1
까,Verb,네이버,3
까지,Josa,네이버,24
까지가,Josa,네이버,1
깎고,Verb,네이버,2
깜짝,Noun,네이버,1
깨닫는다는,Verb,네이버,1
깨워줄,Verb,네이버,1
꺼리는,Verb,네이버,1
껍데기,Noun,네이버,1
껐다,Verb,네이버,1
께,Josa,네이버,1
꼈으면,Verb,네이버,1
꼬집어,Verb,네이버,1
꽉,Noun,네이버,1
꽉차지,Verb,네이버,1
꽉찬,Verb,네이버,1
꽝,Noun,네이버,1
꾸는,Verb,네이버,3
꾸면,Verb,네이버,1
꾹,Noun,네이버,1
꾼,Noun,네이버,1
꿈,Noun,네이버,37
꿈꾸고,Verb,네이버,1
꿈꾸는,Verb,네이버,5
꿈꾸던,Verb,네이버,1
꿈꾸었다는,Verb,네이버,1
꿈이었을지라도,Verb,네이버,1
꿔,Verb,네이버,1
끄덕임,Verb,네이버,1
끊기고,Verb,네이버,1
끊기는,Verb,네이버,1
끌리는,Verb,네이버,1
끌어,Verb,네이버,1
끌어내려는,Verb,네이버,1
끔,Verb,네이버,3
끔찍하게,Adjective,네이버,1
끔찍하게도,Adjective,네이버,1
끝,Noun,네이버,16
끝나,Verb,네이버,1
끝나고,Verb,네이버,4
끝나고도,Verb,네이버,1
끝나는,Verb,네이버,1
끝나자마자,Verb,네이버,1
끝난,Verb,네이버,1
끝났구나,Verb,네이버,1
끝났으면,Verb,네이버,1
끝판,Noun,네이버,1
끼,Noun,네이버,1
끼리,Noun,네이버,3
끼워,Verb,네이버,1
나,Josa,네이버,8
나,Noun,네이버,29
나가고,Verb,네이버,5
나가고싶었음,Verb,네이버,1
나가긴,Verb,네이버,1
나가던,Verb,네이버,1
나가던데요,Verb,네이버,1
나가려고,Verb,네이버,1
나가서,Verb,네이버,1
나가자고,Verb,네이버,2
나간,Verb,네이버,1
나갈,Verb,네이버,1
나갈까,Verb,네이버,1
나갈지하는,Verb,네이버,1
나감,Verb,네이버,2
나게,Verb,네이버,1
나눴는데도,Verb,네이버,1
나도,Verb,네이버,4
나도안가고,Verb,네이버,1
나라,Noun,네이버,2
나란히,Adjective,네이버,1
나를,Verb,네이버,2
나머지,Noun,네이버,1
나부,Noun,네이버,1
나쁘지는,Adjective,네이버,1
나쁜,Adjective,네이버,1
나서,Verb,네이버,1
나서도,Verb,네이버,1
나았을지도,Verb,네이버,1
나오고,Verb,네이버,1
나오고싶었는데,Verb,네이버,1
나오고싶었던,Verb,네이버,1
나오고싶은걸,Verb,네이버,1
나오기는,Verb,네이버,1
나오길,Verb,네이버,1
나오길래,Verb,네이버,1
나오는,Verb,네이버,1
나오는구나,Verb,네이버,1
나오는데,Verb,네이버,1
나온,Verb,네이버,4
나온건,Verb,네이버,1
나온것처럼,Verb,네이버,1
나온다,Verb,네이버,1
나온듯,Verb,네이버,2
나올,Verb,네이버,4
나올까,Verb,네이버,1
나옴,Verb,네이버,9
나와,Verb,네이버,2
나와줘야,Verb,네이버,1
나왓어,Noun,네이버,1
나왔네요,Verb,네이버,1
나왔는데,Verb,네이버,2
나왔다,Verb,네이버,5
나왔던,Verb,네이버,1
나왔어요,Verb,네이버,1
나왔음,Verb,네이버,1
나을거,Verb,네이버,1
나이,Noun,네이버,2
나중,Noun,네이버,2
나타내주었던,Verb,네이버,1
낚,Noun,네이버,1
낚였네,Noun,네이버,1
낚였다,Noun,네이버,1
낚였음,Noun,네이버,1
낚임,Noun,네이버,1
난,Noun,네이버,11
난다,Verb,네이버,2
난방,Noun,네이버,3
난잡한,Adjective,네이버,1
난해하고,Adjective,네이버,1
난해한,Adjective,네이버,1
난후,Noun,네이버,1
날,Noun,네이버,5
날아가,Verb,네이버,1
날아가는,Verb,네이버,2
날아감이,Verb,네이버,1
남,Noun,네이버,8
남겨,Verb,네이버,1
남겨야,Verb,네이버,1
남기는,Verb,네이버,1
남긴,Verb,네이버,2
남녀,Noun,네이버,5
남는,Verb,네이버,1
남는게,Verb,네이버,2
남았을,Verb,네이버,1
남을것,Verb,네이버,1
남이하면,Verb,네이버,1
남자,Noun,네이버,31
남자배우,Noun,네이버,2
남자에게,Noun,네이버,1
남자친구,Noun,네이버,1
남주,Verb,네이버,4
남주는,Verb,네이버,1
남주라면,Verb,네이버,1
남주로,Verb,네이버,1
남주만,Verb,네이버,1
남주에게,Verb,네이버,1
남주와,Verb,네이버,1
남친,Noun,네이버,9
남편,Noun,네이버,1
낫,Noun,네이버,2
낫다,Noun,네이버,1
낫습니다,Verb,네이버,1
낫음,Verb,네이버,1
낭만,Noun,네이버,3
낭비하고,Adjective,네이버,1
낮은,Adjective,네이버,1
낮추기,Verb,네이버,1
낰임,Noun,네이버,1
낳고,Verb,네이버,1
내,Determiner,네이버,14
내,Noun,네이버,43
내게,Verb,네이버,1
내내,Noun,네이버,7
내리죠,Verb,네이버,1
내릴거,Verb,네이버,1
내야겠다는,Verb,네이버,1
내용,Noun,네이버,18
내일,Noun,네이버,6
낸,Verb,네이버,3
낸게,Verb,네이버,1
냐,Josa,네이버,2
냥,Josa,네이버,1
너,Noun,네이버,1
너무,Adverb,네이버,78
너무나,Adverb,네이버,4
너무나도,Adverb,네이버,1
넘,Verb,네이버,6
넘나,Verb,네이버,2
넘어가면서,Verb,네이버,1
넘인줄,Verb,네이버,1
넘친,Adjective,네이버,1
넣은,Verb,네이버,1
네,Determiner,네이버,2
네,Noun,네이버,2
네,Suffix,네이버,2
네이버,Noun,네이버,4
네티즌,Noun,네이버,2
녀,Noun,네이버,1
년,Noun,네이버,2
년도,Noun,네이버,1
노,Noun,네이버,2
노답,Noun,네이버,2
노래,Noun,네이버,42
노래건,Adjective,네이버,1
노래실력,Noun,네이버,1
노력,Noun,네이버,5
노잼,Noun,네이버,38
노트북,Noun,네이버,3
논,Noun,네이버,1
놀라워야,Adjective,네이버,1
놀랍다,Verb,네이버,1
놀랍지만,Verb,네이버,1
놀랐네요,Verb,네이버,1
놀랐다,Verb,네이버,2
놀이,Noun,네이버,1
놈,Noun,네이버,2
높게,Adjective,네이버,1
높고,Adjective,네이버,1
높길래,Adjective,네이버,1
높아,Adjective,네이버,3
높아서,Adjective,네이버,1
높은,Adjective,네이버,4
높은듯,Adjective,네이버,1
높은지,Adjective,네이버,5
높음,Adjective,네이버,2
높지만,Adjective,네이버,1
놓음,Verb,네이버,1
누가,Noun,네이버,7
누름,Verb,네이버,1
눈,Noun,네이버,5
눈물,Noun,네이버,12
눈물남,Verb,네이버,1
눈빛,Noun,네이버,5
눈알,Noun,네이버,1
느껴졌다,Verb,네이버,1
느꼇는데,Noun,네이버,1
느꼈던,Verb,네이버,1
느꼈습니다,Verb,네이버,1
느꼈음,Verb,네이버,1
느끼,Verb,네이버,1
느끼게,Verb,네이버,2
느끼고,Verb,네이버,1
느끼란,Verb,네이버,1
느낀,Verb,네이버,1
느낄,Verb,네이버,1
느낌,Noun,네이버,22
느낌을주었음,Verb,네이버,1
느낌이었다,Verb,네이버,2
느려서,Adjective,네이버,1
느슨하고,Adjective,네이버,1
는,Josa,네이버,97
는데,Verb,네이버,3
늘,Noun,네이버,1
늘어짐,Verb,네이버,1
능력,Noun,네이버,1
니,Josa,네이버,1
니,Noun,네이버,2
니깐,Josa,네이버,1
다,Adverb,네이버,26
다,Josa,네이버,22
다가,Noun,네이버,8
다가옴,Verb,네이버,1
다그,Noun,네이버,1
다룬,Verb,네이버,1
다뤘고,Verb,네이버,1
다르겠지만,Adjective,네이버,1
다른,Modifier,네이버,2
다른,Noun,네이버,2
다른거,Adjective,네이버,1
다른거겠죠,Adjective,네이버,1
다른건,Adjective,네이버,1
다른사람,Noun,네이버,1
다리,Noun,네이버,3
다만,Noun,네이버,1
다미,Noun,네이버,2
다소,Noun,네이버,2
다스,Noun,네이버,1
다시,Noun,네이버,7
다신,Verb,네이버,1
다양하지,Adjective,네이버,1
다음,Noun,네이버,1
다행,Noun,네이버,1
닥,Noun,네이버,3
단,Modifier,네이버,2
단,Noun,네이버,1
단다,Eomi,네이버,1
단순,Noun,네이버,1
단점,Noun,네이버,1
단체,Noun,네이버,2
달,Noun,네이버,1
달라,Noun,네이버,1
달랐을까,Adjective,네이버,1
달리,Noun,네이버,1
담,Noun,네이버,1
담는다,Verb,네이버,1
담백하고,Adjective,네이버,1
담아,Verb,네이버,1
담았다,Verb,네이버,1
답답해,Adjective,네이버,1
당,Modifier,네이버,1
당신,Noun,네이버,2
당첨,Noun,네이버,1
당하는,Adjective,네이버,1
당해서,Adjective,네이버,1
당혹스러,Adjective,네이버,1
당황,Noun,네이버,2
닿고,Verb,네이버,1
닿네요,Verb,네이버,1
닿는것도,Verb,네이버,1
닿지,Verb,네이버,1
대,Foreign,네이버,3
대,Modifier,네이버,4
대,Suffix,네이버,2
대가리,Noun,네이버,1
대감,Noun,네이버,1
대는,Verb,네이버,1
대는거지,Verb,네이버,1
대단하다고,Adjective,네이버,1
대단하지도,Adjective,네이버,1
대단한,Adjective,네이버,2
대단히,Adjective,네이버,1
대도,Noun,네이버,1
대로,Noun,네이버,1
대사,Noun,네이버,1
대안,Noun,네이버,2
대일,Noun,네이버,1
대준,Noun,네이버,1
대중,Noun,네이버,1
대지,Noun,네이버,1
대체,Noun,네이버,3
대체어,Noun,네이버,1
대하,Noun,네이버,1
대학생,Noun,네이버,1
대한,Noun,네이버,6
대한민국,Noun,네이버,1
대해,Noun,네이버,3
댄스,Noun,네이버,1
댓,Modifier,네이버,1
댓글,Noun,네이버,5
댓글알바,Noun,네이버,3
댔는데,Verb,네이버,1
더,Noun,네이버,21
더니,Noun,네이버,1
더러,Noun,네이버,1
더러운,Adjective,네이버,1
더욱,Noun,네이버,2
더해,Adjective,네이버,1
덕,Noun,네이버,1
덕분,Noun,네이버,2
던,Adjective,네이버,1
던지는,Verb,네이버,1
덜덜,Noun,네이버,1
덥잖은,Adjective,네이버,1
덩어리,Noun,네이버,1
데,Noun,네이버,3
도,Josa,네이버,121
도,Noun,네이버,4
도대체,Noun,네이버,11
도로,Noun,네이버,1
도르러,Verb,네이버,1
도와줬는데,Verb,네이버,1
도저히,Noun,네이버,3
도중,Noun,네이버,3
도중하차,Noun,네이버,1
도통,Noun,네이버,1
독점,Noun,네이버,1
돈,Noun,네이버,29
돌,Noun,네이버,1
돌겠다,Verb,네이버,1
돌보아주고,Verb,네이버,1
돌아가,Verb,네이버,1
돌아간다면,Verb,네이버,1
동,Modifier,네이버,2
동성,Noun,네이버,1
동안,Foreign,네이버,2
동안,Noun,네이버,2
동요,Noun,네이버,1
동원,Noun,네이버,1
동화,Noun,네이버,3
돼,Verb,네이버,1
돼지,Noun,네이버,1
됐던,Verb,네이버,1
됐든,Verb,네이버,1
되게,Adverb,네이버,3
되고,Verb,네이버,2
되는,Verb,네이버,11
되는데,Verb,네이버,2
되던지,Verb,네이버,1
되면서,Verb,네이버,1
되었고,Verb,네이버,1
되었다,Verb,네이버,3
되었지만,Verb,네이버,1
되지,Verb,네이버,4
되지도,Verb,네이버,1
된,Verb,네이버,7
된거,Noun,네이버,1
된다,Verb,네이버,3
된다는,Verb,네이버,1
된다는거,Verb,네이버,1
될,Verb,네이버,3
될거예요,Verb,네이버,1
될까봐,Verb,네이버,1
될듯,Verb,네이버,3
될지,Verb,네이버,1
됨,Foreign,네이버,1
됨,Verb,네이버,1
됬어요,Verb,네이버,1
두,Determiner,네이버,6
두,Josa,네이버,1
두,Noun,네이버,5
두번째,Noun,네이버,4
둘,Noun,네이버,1
둘다,Verb,네이버,1
둥둥,Noun,네이버,2
뒤,Foreign,네이버,1
뒤,Noun,네이버,6
드디어,Adverb,네이버,1
드리는,Verb,네이버,1
드림걸즈,Noun,네이버,1
드립니다,Verb,네이버,1
드셨고,Verb,네이버,1
든,Josa,네이버,1
든게,Verb,네이버,1
든지,Josa,네이버,1
듣고,Verb,네이버,1
듣고싶다면,Verb,네이버,1
듣기,Noun,네이버,3
듣다,Verb,네이버,1
들,Suffix,네이버,76
들,Verb,네이버,8
들고,Verb,네이버,1
들도,Verb,네이버,1
들떴고,Adjective,네이버,1
들린,Verb,네이버,1
들썩,Adverb,네이버,1
들어,Verb,네이버,1
들어오는,Verb,네이버,1
들어요,Verb,네이버,1
들어줬으며,Verb,네이버,1
들었나,Verb,네이버,1
들었다,Verb,네이버,1
들었을,Verb,네이버,1
들었지만,Verb,네이버,1
들을,Verb,네이버,2
들을수,Verb,네이버,1
들일거,Verb,네이버,1
들임,Verb,네이버,1
듦,Verb,네이버,1
듬,Noun,네이버,1
듯,Noun,네이버,14
등,Noun,네이버,1
등등,Noun,네이버,1
등록,Noun,네이버,1
등장,Noun,네이버,1
디운,Noun,네이버,1
디짐,Verb,네이버,1
딘,Noun,네이버,1
따,Verb,네이버,1
따는,Verb,네이버,1
따라,Verb,네이버,2
따로,Adverb,네이버,2
따름,Noun,네이버,1
딱,Adverb,네이버,4
딱,Modifier,네이버,1
딱,VerbPrefix,네이버,1
딱딱한,Adjective,네이버,1
딱이네요,Adjective,네이버,1
딱인,Adjective,네이버,1
딱히,Adjective,네이버,3
딴,Modifier,네이버,3
딴,Verb,네이버,1
딴사람,Noun,네이버,1
땀,Noun,네이버,1
때,Noun,네이버,20
때리고,Verb,네이버,1
때리고싶다,Verb,네이버,1
때림,Verb,네이버,1
때매,Noun,네이버,1
때문,Noun,네이버,6
땐,Noun,네이버,2
떄,Noun,네이버,1
떠다니는,Verb,네이버,1
떠올렸다면,Verb,네이버,1
떤,Verb,네이버,1
떨게만,Verb,네이버,1
떨던데,Verb,네이버,1
떨면서,Verb,네이버,1
떨어져,Verb,네이버,1
떨어지고,Verb,네이버,1
떨어진다,Verb,네이버,2
떳길,Noun,네이버,1
뗄,Verb,네이버,1
또,Noun,네이버,7
똑같고,Adjective,네이버,1
똑같네요,Adjective,네이버,1
똑같은데,Adjective,네이버,1
똑같음,Adjective,네이버,1
똥,Noun,네이버,2
뚜렷하지도,Adjective,네이버,1
뛰어,Verb,네이버,1
뛰어나지는,Adjective,네이버,1
뛰어나지도,Adjective,네이버,1
뛰어난,Adjective,네이버,2
뜨고,Verb,네이버,1
뜬,Verb,네이버,2
뜬금,Noun,네이버,6
뜬금없이,Adverb,네이버,3
뜻,Noun,네이버,1
띵작,Noun,네이버,1
라,Josa,네이버,13
라고,Josa,네이버,12
라기,Josa,네이버,1
라는,Josa,네이버,11
라니,Josa,네이버,1
라던가,Josa,네이버,1
라도,Josa,네이버,1
라라,Noun,네이버,13
라며,Noun,네이버,1
라면,Noun,네이버,2
라서,Josa,네이버,1
라이,Noun,네이버,1
라이언,Noun,네이버,8
라인,Noun,네이버,2
라헬,Noun,네이버,1
락말락,Noun,네이버,1
란,Noun,네이버,1
