,nickname,text,score,like,dislike,time,watch_movie
169,octo(appl****),와.. 박찬욱 감독 진짜.. 대단한거같다..모든면에서 너무 감각적임.. 디테일하나하나 모든게 완벽했음.평점이 낮은이유는 개봉당시의 우리나라 영화수준이 이걸 아직 받아들일 준비가 안되었던것같고..나역시도 그랬었던듯.....,10,3,0,2019-12-10 03:54:00,0
170,충충충(choo****),복수 삼부작을 통틀어 한국 영화 중 최고다.. 너무 저평가된 영화.,10,3,0,2019-12-06 15:00:00,0
171,빵나(luna****),평점올리러들어옴ㅋ 영화진짜잘만들었는데 평점왜이래,10,3,0,2019-10-23 07:33:00,0
172,나무나무(gusc****),이게 어떻게 평점이 7점대지?ㅡㅡ 완벽한 10점,10,3,0,2019-08-29 04:16:00,0
173,웅이아부지(8x5x****),15년이지난 지금 봐도 명품이다...,10,3,0,2019-08-27 17:43:00,0
174,최재혁(kjo7****),너 나 잘하세요. .. . ‘,8,3,0,2019-05-22 21:55:00,0
175,오대식(kool****),친절한 금자씨 내가 한때는 정말 좋아했었던 영화 오늘도 티비채널 돌리다 우연히 또 끝까지 보는 영화 10번은 본 거 같다,10,3,0,2019-03-30 02:08:00,0
176,넘태리(ptyo****),"7번방, 극한직업 같은 삼류 영화들은 상영관 독점해서 몰아주고 ㅋㅋ 작품성 좀만 있으면 평점 깎아내리는 개돼지들의 안목에 감탄이 나온다.",10,3,0,2019-03-17 11:52:00,0
177,jiso****,10점이 아깝지 않은 영환데 평잠 왜이래! 이영애의 그 울면서 웃는 기괴하고 슬픈 표정이 가장 맘에 남는 영화,10,3,0,2019-03-15 19:00:00,0
178,박괭이(supa****),이게 평저이 어케 7.35 밖에 안돼지? 말도안됌. 왠만한 한국영화 씹어먹는 영화인데;;,10,3,0,2019-02-26 11:36:00,0
179,요(jiyu****),지금봐도 촌스럽지 않은 영화,10,3,0,2019-02-18 23:11:00,0
180,노채은(chee****),너무 세련됐다.. 이영애 연기가 미쳤다,10,3,0,2019-02-17 01:03:00,0
181,baby****,잘만든영화 평점이 이해가 안되네,10,3,0,2018-12-25 13:01:00,0
182,원하삼(wonh****),이게명작이지평점왜그래,10,3,0,2018-12-25 11:00:00,0
183,hs(hsh9****),이영애 씨의 연기력이 폭팔 합니다,10,3,0,2018-07-22 13:10:00,0
184,아이(ohmy****),몇번을 다시봐도 놀라운 명작,10,3,0,2018-04-16 00:43:00,0
185,까꾸릉(bjy3****),말로표현할 수 없이 아름답고 잔인하고 감명깊은 영화..,10,3,0,2018-03-23 01:00:00,0
186,다원(pss9****),이영애의 잔혹한 아름다움,10,3,0,2018-03-09 12:03:00,0
187,봄(ygto****),그때는 몰랐는데 다시 보니 미안해집니다 ..,10,3,0,2018-03-07 17:14:00,0
188,현(dmlt****),너무 좋아요! 머릿속에 맴도네요,10,3,0,2018-03-07 00:52:00,0
189,이다영(rudn****),이런영화ㅡ처음이에여 너무 재미있어요 모성애와 복수극 박찬욱 감독님의.천재성이 독 보이는 영화입니다.,10,3,0,2018-02-27 15:01:00,0
190,종인이꼬(best****),지금봐도 재밌고 연출이 너무 최고,10,3,0,2017-11-26 16:01:00,0
191,evow****,정말 아름다운 영화.  그리고 눈을 뗄 수 없는 이영애 씨.,10,3,0,2017-11-05 13:08:00,0
192,녹양(i255****),뭔 7점대야. 되도않는 평점이라 10,10,3,0,2017-08-15 16:13:00,0
193,한솔(kope****),"감히 내가 평점을 남길 수 있는가,,",10,3,0,2017-07-28 18:00:00,0
194,동경(skyl****),박찬욱 영화 중 최고....,10,3,0,2017-07-25 02:53:00,0
195,청프디(han4****),진짜 살인마들은 친절한금자씨처럼 유족앞에 두고 처단해야 한다,10,3,0,2017-06-22 20:35:00,0
196,아쟈씨(dlag****),박찬욱감독 영화 다좋아...,10,3,0,2017-06-08 01:22:00,0
197,wan9****,지금봐도 너무 재미있다....,10,3,0,2016-10-23 09:14:00,0
198,모니카(anet****),정말 소름돋는다..이런영화처음봄,10,3,0,2016-08-27 10:54:00,0
199,문희(uuuu****),신파에 찌든 한국영화계에서 이런 작품이 나왔다는 것 만으로도..,9,3,0,2016-08-27 01:17:00,0
200,장피용(jean****),그래서 나는.. 금자씨를 좋아했다.,10,3,0,2016-08-26 20:15:00,0
201,슈슈(jiso****),박찬욱 영화 중에 가장 좋아함,10,3,0,2016-08-06 00:53:00,0
202,기타신동(insa****),★★★★명작★★★★,10,3,0,2016-07-12 21:49:00,0
203,MJH(hell****),이렇게 친절할수가..,10,3,0,2016-07-09 22:43:00,0
204,swimchoi(popm****),우리 시대에 필요한 정의. 10년 전 영화인데 재평가 받아야 할 작품.,8,3,0,2016-06-05 15:57:00,0
205,34123234(joke****),이상하고 우울하고 신기하고 씁쓸하고 불쾌하지만 재밌었다,10,3,0,2016-04-26 04:21:00,0
206,toto****,진짜 살면서 죄 짓지 말자.,8,3,0,2014-11-20 02:08:00,0
207,뇨뇨뇨뇽(uj13****),아직도눈치못채겠어요?,10,3,0,2013-11-24 23:53:00,0
208,Boki(e_ch****),왜 이리 평점이 낮은지 모르겠다...,10,4,1,2019-04-08 00:39:00,0
209,환(dest****),다시보니 더 완벽하다.,10,4,1,2017-12-28 17:50:00,0
210,song****,10년 넘어서봐도 수작,10,4,1,2017-12-18 12:57:00,0
211,hwk7****,우리나라에 박찬욱이라는 감독이 있어서 다행,10,4,1,2017-12-17 21:08:00,0
212,희희(shh8****),생각하게 만드는 영화. 이영애씨 이뻐요! ㅎㅎ,9,4,1,2015-05-15 20:38:00,0
213,김지현(youn****),후에속죄해야하는걸알면서 짓는죄 얼마나아플까.. 슬프다ㅇ이영화..,8,4,1,2013-08-27 22:45:00,0
214,SQUARE IDIOT(yujs****),12.01.17.아름다운 복수 3부작의 마지막.복수를 끝내고 자신들의 계좌 번호를 적어주던 이중적 인간들의 모습이 잊혀지질 않아.,9,5,2,2019-07-02 22:05:00,0
215,낯가려요(imjj****),나이 먹고 다시 보니 인생영화..,10,2,0,2020-08-22 13:14:00,0
216,1030****,기괴하고 아름다우며 허망하다. 박찬욱 감독의 지독한 미장센에 다시 한 번 찬사를 보낸다.,9,2,0,2020-05-09 18:31:00,0
217,지동이(kum_****),2019년 조커의 광기를 20년전 이미 이영애는 뛰어넘었구나 .,10,2,0,2020-04-08 00:23:00,0
218,이영은(de_h****),"설국열차를 제치고 10점을 줄 수밖에 없는 이유는공감할 수 있는 삶을 살아 왔기에연출, 스토리, 감독 중 누구인지는 모르겠지만한번쯤 돌아봤거나 그때에도 돌았거나(Insane)",10,2,0,2020-03-06 19:52:00,0
219,아스날(ddd4****),그들을 위한 사죄가 자기 위로였다는 걸 알게된 순간,8,2,0,2020-02-11 23:09:00,0
220,tktl****,이게평점이이렇다고?,10,2,0,2020-01-15 06:06:00,0
221,cjsw****,ㅅibal .... 신선하고... 짜릿하고 ...가슴아프다,10,2,0,2019-12-08 23:54:00,0
222,반민특위(dma9****),"시간이 지날수록 새로워 지는 영화,. 이시절 보다 퇴보중인 현재 시나리오들",10,2,0,2019-12-08 20:04:00,0
223,deo(deog****),이영애의 연기가 소름이었고 너무이뻤다.,8,2,0,2019-12-08 18:10:00,0
224,젓가락마이싱(like****),기어오세요.벗기세요. 잘보이세요.인사들 나누세요.안녕~,10,2,0,2019-11-29 03:20:00,0
225,아키(dltm****),"내 영원한 인생 영화 금자씨.아름답고 슬프다. 할머니가 손자가 쓰던 낡은 가위를 가져왔을 때.... 영화가 주는 의미가 크게 다가왔다13년간 잊을 수 없었겠지.금자씨,,  겨울만 되면 생각난다.",10,2,0,2019-11-16 16:36:00,0
226,cjk4****,원모에겐 금자씨도 백선생같은 존재였겠지,10,2,0,2019-10-25 03:26:00,0
227,윤나리(yun1****),몇번이나 다시봐도 명작이다,10,2,0,2019-10-23 11:50:00,0
228,젤리데이(tamt****),정말 아름다운 복수극..,10,2,0,2019-10-22 15:34:00,0
229,miye****,2019년 10월16일 TV로 우연치않게 또 보고있다. . .더 이상 무슨 말이 필요할까? 갓블레스유,10,2,0,2019-10-16 03:41:00,0
230,산들바람(wotl****),이영애 연기 솔직히 여기서 다시봄. 몇번이고 봐도 이 영화에서 진짜 명품연기보여줌.,9,2,0,2019-10-16 02:24:00,0
231,HYO(myqk****),지금봐도 끝내주는 영화,10,2,0,2019-10-13 12:03:00,0
232,김지현(ppic****),금자씨의 붉은 눈 화장을 백 선생이 지적할 때 눈물이 났다.싸가지 없는 새끼.,10,2,0,2019-10-09 13:13:00,0
233,둥실둥실(suac****),"10년이 지나고 다시봐도 아주 세련된 영화.그때 느꼈던 감상과 지금 느끼는 감상 또한 다르며 금자라는 사람을 깊게 사색하게 되는 명작!! 이영애님의 천사같은 얼굴, 목소리 또한 대체불가였다..",10,2,0,2019-09-14 00:21:00,0
234,Page(miss****),15년만에 다시봤는데도 연기며 재미며 빠지는게 없다. 난 15년전 아주 오랜시간동안 친절한금자씨에서 빠져서 헤어나오지 못한적이 있다..,10,2,0,2019-09-09 02:13:00,0
235,qls3****,지나가다가 평점보고 화나서 옴,10,2,0,2019-08-30 04:10:00,0
236,스나프킨(im62****),나의 롤모델 금자.영화로써 선례를 보여주셔서 감사합니다.,10,2,0,2019-08-23 13:05:00,0
237,네덜란드(redd****),왜 7점대냐...? 7번방이나 해운대같은게 한국 관객 눈높이에 맞나...,10,2,0,2019-08-12 01:40:00,0
238,natam(fail****),"예전엔 잔인해서 잘 못보다가 이번에 제대로 봤는데 진짜 이영애 연기 미쳤다...그리고 영화가 뭐랄까....똑똑하다 피비린내 진동하는데도 우아한 영화, 킬빌의 한국버젼",10,2,0,2019-03-17 23:04:00,0
239,진아(ghgh****),충격적인 영화 별점이 낮은게 의문,10,2,0,2019-03-17 12:10:00,0
240,khak****,"이영애 배우 미모가 연기력을 따라가질 못한다는 생각이 들 정도네요.일단 미모가 100점 만점에 1000점 이라면, 연기력은 환산이 안되고...시간이 흘러 다시 봐도, 볼수록 기가 차는 명작!!",10,2,0,2019-03-15 19:42:00,0
241,미메이(cj_m****),제목을 참 잘지었다...,10,2,0,2019-03-07 00:58:00,0
242,송2(mera****),개인적으로 올드보이보다 좋았음,10,2,0,2019-02-19 08:53:00,0
243,ㅎㅎㅋ(limh****),7.35는 말이 안되는 평점이기 때문에 10점,10,2,0,2019-02-18 07:48:00,0
244,lini****,시간이 흐를수록 명작,10,2,0,2019-02-15 02:56:00,0
245,이수진(lees****),옛날영화인데도 전혀 그런느낌이 안났던 세련된영화.  복수가 중심소재이긴 하지만 꼭 그렇지도 않은 영화였다,10,2,0,2019-02-10 13:36:00,0
246,더애플(whyw****),최고의영화다 영화가 아름답다..,10,2,0,2019-02-10 08:52:00,0
247,아테나베스트(darb****),"박찬욱이 시대를 앞서간 명작. 그당시 봤을때는 몰랐는데 지금 다시보니 쵝오다..이영애 그미모를 넘는 연기였다.지금 쵝오의 배우들이 조연,단연,카메오로 나오는거 보는 재미도 솔솔하네~",10,2,0,2019-02-07 01:57:00,0
248,sbinss(soob****),몰입감 최고 하나의 예술작품을 보는 느낌,10,2,0,2019-02-06 14:25:00,0
249,good****,박찬욱 감독은 천재다.,10,2,0,2019-02-05 03:30:00,0
250,강현숙(kell****),이영애 배우의 연기를 제대로 본건 처음인데 정말 멋진 배우네요. 후련하면서도 찝찝하고 아름다우면서도 슬픈 모순적인 느낌이 드는 영화 잘 감상했습니다.,10,2,0,2019-01-19 12:53:00,0
251,윤(jimn****),내가 극장가서 본 영화중 내 뇌리에가장 깊이 박힌 영화.,10,2,0,2019-01-06 18:08:00,0
252,편아름(vusd****),이게 왜 7.3이죠  9.3이여도 이상할게 없는데...평점이 너무낮아서 놀랐네..  기괴하고 아름답고 슬프기도하고...너무 잘봤어요 저는,10,2,0,2018-12-31 01:02:00,0
253,스폰지밥(sun1****),캐스팅은 현재 내로라 하는 배우들..영상미라는게 미쳤음...구도나 소품이나 뭐든 세세히 다 쳐다봐야 함다들 등장인물들이 눈 밟아도 발자국 안 남는거 알고 계셨나요...존재가 허용되지 않는 인간들이란 의미인지..그시대...,9,2,0,2018-12-23 04:02:00,0
254,X드랍(wofk****),이영애의 최고의 영화. 두번보고도 역시 이영애 연기력이 포텐터지는 작품이라고 단언한다.,10,2,0,2018-11-09 01:57:00,0
255,에그타르트(epll****),올드보이보다 이게 더 수작이라고 생각함 평점이 낮은 건 여자 수감수 보스라던가 토악질 나오는 장면 탓일지도,10,2,0,2018-10-02 10:38:00,0
256,lhj_****,어렸을 때부터 제목만 알던 이 영화를 이제 보게 되었다. 평점이 진짜 어째 이렇게 낮은거지? 박찬욱의 최고작품이라 볼 수 있는 올드보이보다 내겐 더 인상적이었다.,10,2,0,2018-07-24 23:10:00,0
257,Cruzst17(siam****),복수를 마치고 우는듯 웃는듯 하던 금자씨의 얼굴이 오래 기억날 것 같다.,10,2,0,2018-05-26 03:30:00,0
258,뭉뭉(tma1****),블랙코미디가 엿보이는 잔인하고도 아름다운 영화.,10,2,0,2018-04-26 21:59:00,0
259,뚝배기콩(dnsz****),금자씨 인생 명작임 ost도 좋음,10,2,0,2018-04-05 11:30:00,0
260,심슨크크(clon****),평점 늪이기 위해 남깁니다,10,2,0,2018-03-31 13:41:00,0
261,서영주(1129****),그냥 빠져들어서 봤다 최고다,10,2,0,2018-03-21 22:16:00,0
262,서지원(seoj****),잔인함에 아름다움이 더해질 때,10,2,0,2018-03-06 04:17:00,0
263,고복수(sgr2****),평점이 너무낮다고 생각한다.,10,2,0,2018-01-23 03:07:00,0
264,mooner(kdy4****),나무랄 데가 있나???,9,2,0,2017-11-03 02:42:00,0
265,dldh****,친절해서 더 무서운 금자씨 이영애의 연기가 빛났던 영화... 화장과 의상도 집중에 한목 한듯,9,2,0,2017-07-20 11:28:00,0
266,재월(wony****),"영화의 주연 이영애는 이 영화를 끝으로 12년간 영화 출연을 않고 있는데, 이 영화 이상의 시나리오가 없어서 그런 게 아닐지... 특히 유족들이 다함께 복수하는 장면은 지금 다시 봐도 소름이 쫙 돋는다.",8,2,0,2017-07-15 00:01:00,0
267,채풍도사(covn****),12 년만에 다시봤다. 복수로도 구원받을수없는 후회감을 잘 표현한 영화다.,9,2,0,2017-05-08 03:28:00,0
268,밈아(roal****),번역해주는 부분은 미친듯한 블랙유머,9,2,0,2017-04-08 01:00:00,0
269,감말랭이(yell****),이게 왜 7점 초반대지? 최소 8점대 아닌가 노트북에서 안지우는 영화중에 하난데,10,2,0,2016-08-27 04:01:00,0
270,이우이지(wool****),평점이 왜이래.... 금자씨가....,10,2,0,2016-05-03 14:08:00,0
271,forc****,2005년 친절한 금자씨가 최근 영화라니!!영애누나 영화 한편 하실때 되셨어요~ 제발,10,2,0,2016-03-25 18:32:00,0
272,알미(chah****),지금봐도 재밌어요 제가 영화촬영에 대해선 잘모르지만 영상에서 나오는 구도나 화면 전환같은것들도 평범한 영화랑 다르고 좋았어요 이영애는 연기를 정말잘하는거같아요 금자씨 그 자체였어요,10,2,0,2015-12-16 03:41:00,0
273,우헤헤(orob****),헐 복수가 장난 아니게 후덜덜하네,9,2,0,2015-11-25 15:21:00,0
274,AcousticGom(dksc****),마지막에 눈물이 나왔다명품 배우들이 있어서 훌륭하게 소화해낸 작품,9,2,0,2015-11-24 21:13:00,0
275,클리어(aser****),우리나라에서 이만큼 색깔있고 아름다운 작품이 다시 나올수있을까? 영화에 비해 평점이 너무 낮다.명작은 나중에서야 빛을 본다,10,2,0,2015-08-31 05:06:00,0
276,slrspdla(cnrr****),평점이 너무 낮다..괜찮은영화,10,2,0,2015-05-24 21:27:00,0
277,시에라(gade****),개봉당시만해도 이런 느낌의 영화는 본적이 없었음. 그것만으로도 이 영화의 가치는 충분하다.,9,2,0,2015-04-30 00:54:00,0
278,굴소년(sorr****),봐도봐도 질리지 않는 신기한 영화,10,2,0,2015-01-30 06:21:00,0
279,Griffith(grif****),모든 장면 하나 하나 아름답다.,10,2,0,2015-01-27 03:35:00,0
280,bonobono(actl****),금자씨는 멋있는 여자다,10,2,0,2015-01-25 20:29:00,0
281,sinbal(ajik****),'나 복수합니다'라면서 절정을 달리던 이영애의 달려라 하니,8,2,0,2013-12-25 20:40:00,0
282,연주(skdi****),아름다운 복수극 그리고 허무한 복수의 끝,8,2,0,2013-07-28 00:41:00,0
283,tsum****,.,10,2,0,2013-02-26 01:52:00,0
284,aron****,몇 번 봐도 새로운 영화. 금자씨 연기도 굿..간드러진 목소리도.,10,2,0,2013-01-21 15:01:00,0
285,hiki****,잊을 만 하면 다시 보게 되는 걸작,10,2,0,2011-08-11 21:47:00,0
286,happ****,어른이 돼서 보면 감탄하는 작품,10,3,1,2020-08-18 23:40:00,0
287,IT(csku****),"연기도 좋고 미장센도 좋고 ost도 좋은데 다 보고 나서도 공허하다. 알맹이 없는 잘 찍은 영상물이라는 느낌이 든다. 사실, 불쾌감마저 느끼지 못했다.14년전에는 몰라도 2020년에 와서 보기에는 평작이다.",6,3,1,2020-05-28 19:51:00,0
288,국밥마녀(mk20****),감독이 엄청나게 아름다운 예술품을 내놓았는데 너무 아름다워서 아름답다 못해 기괴해보이는.아직 내가 이해 하기에는 부족한 그런 예술품최소 3번은 더 보고싶은 영화확실한건 미장센과 음악이 쩐다는 것.,8,3,1,2019-11-08 00:49:00,0
289,jhsky(pola****),최고의영화이다.15년전의 영화.. 20대 때는 이상하다 느꼈을 영화를 40대가 되어보니박찬욱감독이 천재같아보인다. 슬프고 아름다운 영화이다.,10,3,1,2019-11-03 01:33:00,0
290,삶은 달걀(zldn****),"연출,내용 빠짐없이 정말 너무 좋았다... 여운도 길게 가네",10,3,1,2019-07-28 01:39:00,0
291,패스트맨(spaw****),너무 낮다. 무조건 8점은 넘어야 됨.,10,3,1,2019-07-25 05:30:00,0
292,연쇄여행러(rudt****),왜 점수가 낮을까 좋은데,8,3,1,2019-07-20 16:15:00,0
293,가을향기(syhf****),유괴범을 처단하려면 이렇게 해야 합니다. 정말 잔인하게 죽여야죠..,8,3,1,2019-07-14 21:30:00,0
294,밍(xxmx****),평점 무슨일? 7점받을 영화가 절대 아닌데 초반에 이영애 미모에 감탄하다가 후반부 갈수록 연기력에 또 감탄 킬빌처럼 뻔한 복수극이 아니여서 너무 좋았다,10,3,1,2019-04-07 23:38:00,0
295,bh98****,"지금봐도 세련된 영화, 최고",10,3,1,2019-04-05 23:22:00,0
296,JJ(flsm****),너무 평점이 낮다 이해가 안되네. 이영애라는 배우의 진면목을 볼 수 있었던 영화였음,10,3,1,2019-03-25 21:46:00,0
297,태치(nang****),복수3부작중 이게 최고다.,10,3,1,2019-03-16 02:21:00,0
298,love****,7점 ㅋㅋㅋ 얼탱이가없네,10,3,1,2018-04-16 00:02:00,0
299,에 로스(dlqu****),최고 최고 최고 최고 최고 최고,10,3,1,2018-01-07 11:39:00,0
300,vive****,이영애 미모에 감탄이 절로 나옴,10,3,1,2017-12-25 20:36:00,0
301,은하철도(blue****),인생최고영화. 이때의 이영애를 더 보고싶다,10,3,1,2017-12-23 22:45:00,0
302,라임오렌지(wiec****),7점대의 영화인가 이떻게,10,3,1,2017-12-16 18:04:00,0
303,박수범(qkeg****),아름답고 기괴하다 그럼에도 사랑할수밖에없는 박찬욱의작품,10,3,1,2017-10-29 05:23:00,0
304,BaekJiDO(baek****),몰입도가 장난아니네요,10,3,1,2015-01-27 03:17:00,0
305,울집막내장군이(wnst****),대학생이 현학함을 뽐내려 하는 영화같음. 볼거리는 미쟝센과 이영애씨의 미모. 그 이상 그 이하 하나 없다.,3,4,2,2020-02-19 18:23:00,0
306,퀘스(qwer****),너무 감각적인 것에 열중한 나머지 본질을 잃어버린 느낌이다. 금자씨는 친절했지만 영화는 친절하지 못했다. 명작을 본다는 기대감에 차있던 것이 잘못일까 시종일관 떨어지는 긴장감과 진부한 내용 전개에 도중에 끄지않고 끝...,3,6,4,2020-06-08 17:07:00,0
307,나가노 메이(ldy2****),기대가 너무 컸는지 진짜 최악이었음,2,15,13,2019-06-03 00:08:00,0
308,지린(jiri****),후반부는 너무 슬퍼서 계속 울면서 봤다 복수가 구원으로 이끌어주지 않음을 알면서도 복수할 수밖에 없는 사람들...,10,1,0,2020-10-09 01:55:00,0
309,모지봉남(gaum****),박찬욱 영화 중 제일 좋아하는 영화. 현실에 있을법한 설정과 범죄 소재라 보면 답답하고 가슴아프지만 미장센과 배우들의 열연 가끔은 실소가 나오는 의도된 우스운 연출이 너무 좋다.VOD구매 하고 생각날때마다 보는데 다...,10,1,0,2020-10-07 03:52:00,0
310,Immanuel(park****),"15년 후 다시 본 친절한 금자씨는 시대를 앞선 영화라고 생각한다. ost, 영상 등도 넘 좋았지만 이영애씨의 연기와 외모에 더 놀램",9,1,0,2020-10-05 01:43:00,0
311,phw3****,인간의 감정을 여과없이 보여주는 영화,10,1,0,2020-10-05 00:02:00,0
312,럽굿(hns9****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-09-24 18:40:00,0
313,앍(tn30****),,10,1,0,2020-08-24 02:39:00,0
314,한비(yha3****),"때론 죄가 정당화될 수 있음을, 흰 눈이 계속 쌓였으면 좋겠다. 아무도 그녀를 찾아낼 수 없도록.",10,1,0,2020-08-19 03:04:00,0
315,사랑해까꿍아개냥아(fox4****),뭐하나 빠지는게 없는 영환데... 평점이ㅜ왜케 짜요.OST도 너무 좋아요. 눈물나 힝 ㅠ,10,1,0,2020-08-18 03:22:00,0
316,kund****,평가가  너무 낮네요.멋진 영화 잘 봤습니다.,10,1,0,2020-08-17 19:49:00,0
317,승훈(tlqk****),치명적인 아름다움이랄까..시간이지날수록 재평가되는 작품,10,1,0,2020-08-11 20:48:00,0
318,박상수(sang****),말이 필요없었다 너무나도 훌륭했다,10,1,0,2020-08-09 03:01:00,0
319,마카롱쿠키(chae****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-06-11 00:24:00,0
320,kuky****,"원모외에 사망한 아이들의 존재를 알고나서 그 가족들에게, 금자 자신이 누구보다도 원했던 복수를 양보할 정도로 친절한 금자씨였다.",10,1,0,2020-05-19 01:46:00,0
321,whwj****,영화는 보는 사람마다 다르게 느낄수 있겠지만 ㅋㅋ 평점 1-3 주는 사람들은 그냥 어벤저스 ㄱ ㄱ해라,10,1,0,2020-05-05 16:02:00,0
322,배혜연(youn****),볼때마다 새로운 명작이네요,10,1,0,2020-04-29 02:59:00,0
323,윰더(dudh****),왜 그렇게 눈만 시뻘겋게 칠하고 다녀...,10,1,0,2020-04-20 09:15:00,0
324,hanyu12(qkrr****),15년전 영화인데도 너무나 훌륭한 영화,10,1,0,2020-04-19 23:14:00,0
325,고강아놀자(coka****),뭐 말할 필요가 있나 최고,10,1,0,2020-04-05 17:12:00,0
326,율(choi****),이제야 봤는데 연출 연기력 영상미 노래 다 미친영화,10,1,0,2020-04-02 16:58:00,0
327,시유(area****),한국 사람들의 수준에 맞지 않는 영화,10,1,0,2020-03-28 23:50:00,0
328,평화주의자(zzan****),잔인한 부분을 못봅니다. 보면 밤에 장면들이 생각이 나며 무서워 합니다. 이 영화에는 그 부분이 존재합니다. 전 분명히 보았습니다. 근데 왜 기억이 나는 건 이영애씨의 분위기와 외모일까요.. 참 아리송합니다.,10,1,0,2020-03-19 23:46:00,0
329,이름할꺼없네(carr****),초현실적으로표현한 영화가 극사실적으로 보일 수있는 극치에 다다른 걸작,10,1,0,2020-03-12 21:07:00,0
330,술이모잘라(goja****),참신한 아이디어와 연출이다. 조금 지루한 감이 있지만 복수라는 관념적인 해석이 아주 돋보였다. 보는 사람마다 느끼는바가 달라서 그럴까? 평점이 매우 낮아서 10 점 준다.,10,1,0,2020-03-10 05:47:00,0
331,맛있는금붕어(mlkj****),복수는 나의것 올드보이에 이어서 친절한 금자씨까지단언컨대 완벽했다고 말할 수 있다어떻게 영화를 이렇게 만들 수 있는지...박찬욱 감독이 무섭기까지 하다,10,1,0,2020-03-05 01:39:00,0
332,지로(kbk6****),"사건이 발생 하게 된 사유는 이해되나, 지극히 공감 가지 않음. 예술적으로 아름답게 느껴지나, 이해되지 않음.한마디로. 재미없다.왜 금자씨는 불친절해졌는가?",6,1,0,2020-03-04 23:36:00,0
333,한나(0805****),이게 평점이 낮다니 말도 안돼....너무 기괴하고 아름다운 영화. 잔혹동화,10,1,0,2020-03-03 19:45:00,0
334,서로(quub****),2020년에봐도 세련되고 흥미로운 영화,10,1,0,2020-02-29 07:55:00,0
335,정형섭(tlsg****),잘난사람이 만든 잘난영화라 보통인 나는 와닿지 않았다. 난해한 영화였다.,5,1,0,2020-02-19 23:37:00,0
336,욱소(rode****),스포일러가 포함된 감상평입니다. 감상평 보기,8,1,0,2020-02-19 20:38:00,0
337,Arumtree(qwe0****),"보는 내내 불편했지만, 그 불편함이 그냥 우리네 인생 그 자체인 것 같아요. 그래서 저는 항상 영화를 볼때 불편한 건 안 봤나봐요...",10,1,0,2020-02-16 20:55:00,0
338,푸른불(dkqu****),BGM만 아쉬웠던 영화. 개인적으로 올드보이보다 좋았고 이영애를 사랑하게 되는 영화. 몇번을 봐도 질리지 않고 음악은 올드보이처럼 좀 기억에 남게 만들었으면 어땠을까 함. 원래 9점인데 평점이 말이안되서 10점 줌,10,1,0,2020-02-11 18:46:00,0
339,존슨(jsy9****),평점 너무 낮아요 사실 한8점정돈데 7점에잇지말라고 10점쏩니다,10,1,0,2020-02-10 21:08:00,0
340,you(shdb****),어린시절 우연히 티비 채널을 돌리다 최민식이 식탁에서 아내를 강간하는 장면을 보았고 무의식중에 이 영화는 큰 충격과 두려움으로 남아 다른 청불 영화는 봐도 이 영화는 그러지 못했다. 그러다가 20대 중반이 되어서야 ...,10,1,0,2020-01-24 04:54:00,0
341,WhiteBox(jjhz****),,10,1,0,2020-01-14 22:31:00,0
342,zaad(zaad****),"기괴한 느낌 싫어하면 애초에 안보는 게 맞을 듯,개인적으론 보면 볼 수록 잘 만들었단 생각이 든다 버릴 컷이 없다.",10,1,0,2020-01-03 23:52:00,0
343,꾸꾸미(mind****),"이 영화를 ""재밌다""라고 표현하는 이들이 참 역겹다. 너무 슬픈 영화인데.",9,1,0,2019-12-21 14:37:00,0
344,dhgu****,왜 7점대 영화인가?? 명작중명작 갓찬욱,10,1,0,2019-12-17 19:50:00,0
345,벨라(with****),복수. 금자씨 덕에 대리만족 느낌..,10,1,0,2019-12-09 02:48:00,0
346,낙원(like****),아직까지도 여운이 남는 영화,10,1,0,2019-12-09 02:42:00,0
347,chlqhfk(sabl****),15년이 지난 지금 다시 본 이 영화는 완전히 다른 영화네요 인생의 무게에 따라 받아들이는 감동도 다른듯합니다 ㅎㅎ,10,1,0,2019-12-09 02:20:00,0
348,눈부시(cute****),이영애님 정말 매력적이고 아름답게 나오심..ㅠ스타일리쉬한 영화임 캬.. 제발 연기 좀 많이 해줘요ㅠ평점 너무 낮네요!!ㅂㄷ,10,1,0,2019-12-08 21:49:00,0
349,우주성우양정화(dyki****),"장면,장면 하나하나 눈을 땔수가없다.",8,1,0,2019-12-08 20:12:00,0
350,주씨(tolg****),평점이 너무 낮음 8점이상은 되야함,10,1,0,2019-12-07 20:05:00,0
351,D9(djdj****),친절해보이기 싫어서요.,10,1,0,2019-12-07 17:27:00,0
352,사르망풋(tkfm****),내가 생각하는 이영애와 박찬욱의 최고 작품중 하나다.,10,1,0,2019-12-06 03:14:00,0
353,민서영(seli****),연기 영상 음악 다 완벽해요. 제 인생에서 제일 인상깊었던 영화였고 앞으로도 그럴 거에요. 복수와 참회에 대해 고민해보게 되네요.,10,1,0,2019-11-22 20:26:00,0
354,제이(juye****),"독창적이게 소름끼치면서도 찜찜한 영화. 모든 배우들의 연기가 완벽하다. 영화채널에서 방영할때마다 다시 보게 되고, 여러번 볼수록 그때마다 느낌이 다름. 이영애의 연기는 진짜 압권.",10,1,0,2019-11-16 00:25:00,0
