terms,pos,type,count
!,Punctuation,네이버,16
!!,Punctuation,네이버,4
!!!!,Punctuation,네이버,1
!.,Punctuation,네이버,1
"""",Punctuation,네이버,4
',Punctuation,네이버,11
(,Punctuation,네이버,5
),Punctuation,네이버,4
"),",Punctuation,네이버,1
+,Punctuation,네이버,2
",",Punctuation,네이버,88
",,",Punctuation,네이버,3
",,,",Punctuation,네이버,1
",..",Punctuation,네이버,1
-,Punctuation,네이버,2
.,Punctuation,네이버,415
".""",Punctuation,네이버,1
".,..",Punctuation,네이버,1
..,Punctuation,네이버,120
...,Punctuation,네이버,126
....,Punctuation,네이버,19
.....,Punctuation,네이버,2
...?.,Punctuation,네이버,1
..?,Punctuation,네이버,3
1,Number,네이버,9
10,Number,네이버,5
100,Number,네이버,1
100년,Number,네이버,1
12시,Number,네이버,1
130분,Number,네이버,1
130억,Number,네이버,1
131분,Number,네이버,1
15,Number,네이버,33
19,Number,네이버,26
1분,Number,네이버,1
1시간,Number,네이버,2
2019.6,Number,네이버,1
2시간,Number,네이버,2
35분,Number,네이버,1
40년,Number,네이버,1
7,Number,네이버,1
7.5,Number,네이버,1
8시,Number,네이버,1
9,Number,네이버,2
99,Number,네이버,1
:,Punctuation,네이버,5
;;,Punctuation,네이버,4
;;;,Punctuation,네이버,1
<,Punctuation,네이버,2
>,Punctuation,네이버,2
?,Punctuation,네이버,63
??,Punctuation,네이버,4
???,Punctuation,네이버,1
@,Punctuation,네이버,1
CGV,Alpha,네이버,1
Good,Alpha,네이버,1
I,Alpha,네이버,1
JTBC,Alpha,네이버,1
Lg,Alpha,네이버,1
OOO,Alpha,네이버,1
PPL,Alpha,네이버,1
The,Alpha,네이버,1
^^,Punctuation,네이버,2
a,Alpha,네이버,1
cj,Alpha,네이버,2
pretend,Alpha,네이버,1
~,Punctuation,네이버,17
~^^,Punctuation,네이버,1
~~,Punctuation,네이버,1
‘,Foreign,네이버,3
’,Punctuation,네이버,1
“,Foreign,네이버,1
”,Foreign,네이버,1
ㄷ,KoreanParticle,네이버,1
ㄷㄷ,KoreanParticle,네이버,1
ㅂㅅ,KoreanParticle,네이버,1
ㅈ,KoreanParticle,네이버,1
ㅉㅉ,KoreanParticle,네이버,3
ㅋ,KoreanParticle,네이버,1
ㅋㅋ,KoreanParticle,네이버,6
ㅋㅋㅋ,KoreanParticle,네이버,6
ㅋㅋㅋㅋ,KoreanParticle,네이버,3
ㅎ,KoreanParticle,네이버,2
ㅎㅎ,KoreanParticle,네이버,3
ㅎㅎㅎㅎ,KoreanParticle,네이버,1
ㅜㅜ,KoreanParticle,네이버,2
ㅠ,KoreanParticle,네이버,2
ㅠㅠ,KoreanParticle,네이버,4
ㅡ,KoreanParticle,네이버,1
ㅡㅡ,KoreanParticle,네이버,3
ㅣ,KoreanParticle,네이버,1
ㆍ,Foreign,네이버,1
가,Josa,네이버,152
가,Verb,네이버,6
가감,Noun,네이버,1
가고,Verb,네이버,2
가관,Noun,네이버,1
가구,Noun,네이버,1
가까이,Noun,네이버,1
가난,Noun,네이버,28
가난하다고,Adjective,네이버,2
가난하다는,Adjective,네이버,2
가난하면,Adjective,네이버,4
가난한,Adjective,네이버,13
가난해,Adjective,네이버,1
가난해도,Adjective,네이버,2
가는,Verb,네이버,5
가는건,Verb,네이버,1
가는줄,Verb,네이버,1
가능성,Noun,네이버,1
가능하다면,Adjective,네이버,1
가능한가,Adjective,네이버,1
가담,Noun,네이버,1
가득,Noun,네이버,2
가득한,Adjective,네이버,1
가라,Noun,네이버,1
가량,Noun,네이버,1
가려서,Verb,네이버,1
가로지를,Verb,네이버,1
가르기만,Verb,네이버,1
가를,Verb,네이버,1
가리고,Verb,네이버,1
가면,Noun,네이버,1
가볍게,Adjective,네이버,4
가부장제,Noun,네이버,1
가사,Noun,네이버,2
가서,Verb,네이버,4
가슴,Noun,네이버,10
가식,Noun,네이버,2
가요,Noun,네이버,2
가장,Noun,네이버,4
가장이,Noun,네이버,1
가정,Noun,네이버,5
가정부,Noun,네이버,6
가족,Noun,네이버,28
가족사,Noun,네이버,1
가지,Noun,네이버,11
가지는,Verb,네이버,1
가진,Verb,네이버,7
가진거,Verb,네이버,1
가진자,Verb,네이버,1
가치,Noun,네이버,1
가해자,Noun,네이버,1
각,Modifier,네이버,1
각국,Noun,네이버,1
각자,Noun,네이버,1
각종,Noun,네이버,1
간,Suffix,네이버,4
간과,Noun,네이버,1
간다,Noun,네이버,1
간만,Noun,네이버,1
갇혀있는데,Verb,네이버,1
갈,Verb,네이버,2
갈등,Noun,네이버,1
갈수록,Noun,네이버,2
감,Noun,네이버,6
감게,Verb,네이버,1
감당,Noun,네이버,2
감독,Noun,네이버,39
감동,Noun,네이버,1
감사하며,Verb,네이버,1
감사합니다,Verb,네이버,3
감상,Noun,네이버,4
감싸,Verb,네이버,1
감정,Noun,네이버,7
감정이입,Noun,네이버,1
감출,Verb,네이버,1
감탄,Noun,네이버,3
갑,Noun,네이버,1
갑니다,Verb,네이버,1
갑자기,Noun,네이버,3
갔는데,Verb,네이버,1
갔다가,Verb,네이버,1
갔으면,Verb,네이버,1
강당,Noun,네이버,1
강렬한,Adjective,네이버,1
강렬했음,Adjective,네이버,1
강아지,Noun,네이버,1
갖고,Verb,네이버,1
같고,Adjective,네이버,1
같구나,Adjective,네이버,1
같네요,Adjective,네이버,1
같다,Adjective,네이버,10
같다는,Adjective,네이버,1
같던데,Adjective,네이버,1
같습니다,Adjective,네이버,2
같아,Adjective,네이버,2
같아서,Adjective,네이버,1
같아요,Adjective,네이버,3
같았기에,Adjective,네이버,1
같은,Adjective,네이버,11
같은데,Adjective,네이버,2
같음,Adjective,네이버,2
같이,Adverb,네이버,7
같지,Adjective,네이버,2
갚는다,Verb,네이버,1
개,Noun,네이버,10
개도,Noun,네이버,1
개연,Noun,네이버,4
개인,Noun,네이버,6
개취,Noun,네이버,1
개콘,Noun,네이버,1
걍,Adverb,네이버,1
거,Noun,네이버,7
거구,Noun,네이버,1
거리,Noun,네이버,3
거북해지는,Adjective,네이버,1
거야,Eomi,네이버,1
거의,Noun,네이버,1
거지,Noun,네이버,6
거짓말,Noun,네이버,1
거품,Noun,네이버,3
걱정,Noun,네이버,2
건,Noun,네이버,6
건가,Noun,네이버,7
건드린,Verb,네이버,1
건전하면서,Adjective,네이버,1
건지,Verb,네이버,4
걷어차,Verb,네이버,1
걸,Noun,네이버,4
걸고,Verb,네이버,1
걸리고,Verb,네이버,1
걸면,Verb,네이버,2
걸어가면서,Verb,네이버,1
걸어라,Verb,네이버,1
걸어야,Verb,네이버,4
걸작,Noun,네이버,2
겁니다,Verb,네이버,1
것,Noun,네이버,45
게,Josa,네이버,33
게,Noun,네이버,2
게다,Noun,네이버,1
게다가,Noun,네이버,1
게왜,Noun,네이버,1
겠네여,Verb,네이버,1
격식,Noun,네이버,1
격차,Noun,네이버,1
겪는다고,Verb,네이버,1
겪어,Verb,네이버,1
결국,Adverb,네이버,7
결론,Noun,네이버,1
결말,Noun,네이버,2
결부,Noun,네이버,2
결정,Noun,네이버,1
결코,Noun,네이버,1
경,Modifier,네이버,1
경계,Noun,네이버,1
경멸,Noun,네이버,2
경북,Noun,네이버,2
경악,Noun,네이버,1
경의,Noun,네이버,1
경이,Noun,네이버,1
경찰,Noun,네이버,2
경험,Noun,네이버,1
계급,Noun,네이버,6
계단,Noun,네이버,3
계셨는데,Adjective,네이버,1
계속,Noun,네이버,7
계속계속,Adverb,네이버,1
계층,Noun,네이버,9
계획,Noun,네이버,21
고,Josa,네이버,22
고,Modifier,네이버,4
고,Noun,네이버,1
고구마,Noun,네이버,1
고귀하고,Adjective,네이버,1
고급,Noun,네이버,4
고등학생,Noun,네이버,2
고딩,Noun,네이버,1
고문,Noun,네이버,1
고민,Noun,네이버,3
고스,Noun,네이버,1
고정,Noun,네이버,1
곡성,Noun,네이버,1
곤란,Noun,네이버,2
곰,Noun,네이버,1
곰곰히,Adjective,네이버,1
곱등이,Noun,네이버,2
곱씹게,Verb,네이버,1
곳,Noun,네이버,4
곳곳,Noun,네이버,1
공,Modifier,네이버,1
공감,Noun,네이버,5
공생,Noun,네이버,1
공존,Noun,네이버,1
공통점,Noun,네이버,1
공포,Noun,네이버,2
공포영화,Noun,네이버,1
과,Josa,네이버,45
과,Noun,네이버,5
과연,Noun,네이버,3
과외,Noun,네이버,1
과유,Noun,네이버,1
과의,Josa,네이버,2
과장,Noun,네이버,1
과정,Noun,네이버,2
관객,Noun,네이버,11
관객수,Noun,네이버,1
관계,Noun,네이버,1
관계자,Noun,네이버,2
관람,Noun,네이버,18
관람객,Noun,네이버,1
관리,Noun,네이버,1
관점,Noun,네이버,1
광대,Noun,네이버,1
광팬,Noun,네이버,1
괜찮아져야지,Adjective,네이버,1
괜히,Adverb,네이버,2
괴롭다,Adjective,네이버,1
괴리,Noun,네이버,1
괴물,Noun,네이버,2
교육,Noun,네이버,2
구,Modifier,네이버,4
구,Noun,네이버,1
구김살,Noun,네이버,1
구덩이,Noun,네이버,1
구리다는,Adjective,네이버,3
구멍,Noun,네이버,1
구분,Noun,네이버,1
구석,Noun,네이버,1
구조,Noun,네이버,1
구토,Noun,네이버,1
국민,Noun,네이버,3
국민성,Noun,네이버,1
국뽕국뽕,Noun,네이버,1
군,Suffix,네이버,1
굳이,Noun,네이버,5
굽신굽신,Adverb,네이버,1
굿굿,Noun,네이버,1
궁궐,Noun,네이버,1
궁금증,Noun,네이버,1
궁금하다,Adjective,네이버,2
권력,Noun,네이버,1
권력자,Noun,네이버,1
귀,Noun,네이버,2
귀걸이,Noun,네이버,1
귀족,Noun,네이버,1
규제,Noun,네이버,1
그,Determiner,네이버,5
그,Noun,네이버,65
그거,Noun,네이버,2
그건,Adverb,네이버,1
그걸,Adverb,네이버,3
그것,Noun,네이버,5
그게,Noun,네이버,1
그냥,Modifier,네이버,1
그냥,Noun,네이버,27
그닥,Noun,네이버,1
그대로,Noun,네이버,2
그동안,Noun,네이버,2
그딴,Modifier,네이버,1
그래,Adjective,네이버,3
그래서,Adverb,네이버,4
그랬지,Adjective,네이버,1
그러나,Conjunction,네이버,1
그러네,Adjective,네이버,1
그러는,Adjective,네이버,1
그러더라,Adjective,네이버,1
그러면서,Adjective,네이버,1
그런,Adjective,네이버,5
그런,Modifier,네이버,5
그런것,Adjective,네이버,1
그런대로,Adverb,네이버,1
그런데,Conjunction,네이버,1
그럴,Adjective,네이버,1
그럼,Adjective,네이버,1
그럼에도,Adjective,네이버,1
그렇게,Adverb,네이버,8
그렇고,Adjective,네이버,1
그렇다고,Conjunction,네이버,1
그렇잖아,Adjective,네이버,1
그렇지,Adjective,네이버,3
그려,Verb,네이버,2
그려놓았지만,Verb,네이버,1
그려져서,Verb,네이버,1
그리고,Conjunction,네이버,11
그린,Noun,네이버,2
그만큼,Adverb,네이버,1
그만해라,Adjective,네이버,1
그저,Adverb,네이버,9
극,Modifier,네이버,4
극,Noun,네이버,2
극,Suffix,네이버,2
극단,Noun,네이버,3
극도,Noun,네이버,1
극빈,Noun,네이버,1
극장,Noun,네이버,1
근,Modifier,네이버,4
근데,Adverb,네이버,11
근성,Noun,네이버,2
글,Noun,네이버,4
글쎄,Noun,네이버,2
금,Noun,네이버,8
금방,Noun,네이버,2
금수,Noun,네이버,1
금임,Noun,네이버,1
금치,Noun,네이버,1
급,Noun,네이버,2
급,Suffix,네이버,3
급하게,Adjective,네이버,1
긋고,Verb,네이버,1
기,Modifier,네이버,1
기,Noun,네이버,1
기괴한,Adjective,네이버,1
기다못해,Verb,네이버,1
기단,Noun,네이버,3
기대,Noun,네이버,8
기대이하였고,Verb,네이버,1
기대하고,Adjective,네이버,1
기대한,Adjective,네이버,1
기대한듯,Adjective,네이버,1
기대했나,Adjective,네이버,2
기대했는데,Adjective,네이버,2
기득권,Noun,네이버,3
기를,Verb,네이버,2
기립,Noun,네이버,1
기립박수,Noun,네이버,2
기본,Noun,네이버,1
기분,Noun,네이버,48
기뷴,Noun,네이버,1
기쁨,Noun,네이버,1
기생,Noun,네이버,3
기생충,Noun,네이버,32
기성세대,Noun,네이버,1
기억,Noun,네이버,6
기여,Noun,네이버,1
기우,Noun,네이버,6
기이하고,Adjective,네이버,1
기자,Noun,네이버,1
기적,Noun,네이버,2
기정,Noun,네이버,1
기정은,Noun,네이버,1
기준,Noun,네이버,5
기택,Noun,네이버,6
긴장,Noun,네이버,3
긴장감,Noun,네이버,3
긴장도,Noun,네이버,1
길구려,Verb,네이버,1
김기덕,Noun,네이버,1
김소담,Noun,네이버,1
김진,Noun,네이버,2
깊은,Adjective,네이버,2
깊이,Noun,네이버,1
까,Verb,네이버,5
까만,Adjective,네이버,1
까요,Verb,네이버,1
까지,Josa,네이버,16
까지도,Josa,네이버,2
까진,Josa,네이버,1
깎아,Verb,네이버,1
깐느,Noun,네이버,3
깔,Verb,네이버,2
깔깔,Noun,네이버,1
깔보는,Verb,네이버,1
깜짝,Noun,네이버,1
깡패,Noun,네이버,1
깨닫게,Verb,네이버,1
깨달음,Noun,네이버,1
꺼,Verb,네이버,1
꺼이꺼이,Adverb,네이버,1
껏,Noun,네이버,1
께,Josa,네이버,1
껴,Verb,네이버,1
꼇,Noun,네이버,1
꼈다,Verb,네이버,1
꼬,Noun,네이버,1
꼬리,Noun,네이버,1
꼬마,Noun,네이버,1
꼭,Noun,네이버,8
꽃,Noun,네이버,1
꽤,Noun,네이버,3
꿀잼,Noun,네이버,1
꿈꾸고,Verb,네이버,1
끈,Noun,네이버,1
끈다,Verb,네이버,1
끊었던,Verb,네이버,1
끌,Noun,네이버,1
끌어,Verb,네이버,1
끓여,Verb,네이버,1
끝,Noun,네이버,6
끝나고,Verb,네이버,6
끝나고도,Verb,네이버,1
끝나는,Verb,네이버,1
끝나니깐,Verb,네이버,1
끝나면,Verb,네이버,1
끝나자마자,Verb,네이버,1
끝난,Verb,네이버,1
끝날,Verb,네이버,1
끝없이,Adverb,네이버,1
끼,Noun,네이버,1
끼는구나,Verb,네이버,1
끼리,Noun,네이버,5
끼린,Noun,네이버,1
끼어,Verb,네이버,1
끼쳤지만,Verb,네이버,1
나,Josa,네이버,8
나,Noun,네이버,32
나가고,Verb,네이버,3
나가는,Verb,네이버,1
나갈,Verb,네이버,1
나눠,Verb,네이버,2
나는데,Verb,네이버,1
나도,Verb,네이버,3
나로,Noun,네이버,1
나름,Noun,네이버,1
나면,Verb,네이버,2
나빠져서,Verb,네이버,1
나빠지는,Verb,네이버,1
나빴다,Adjective,네이버,1
나쁘게,Adjective,네이버,1
나쁘고,Adjective,네이버,1
나쁘던데,Adjective,네이버,1
나쁘진,Adjective,네이버,1
나쁜,Adjective,네이버,10
나서,Verb,네이버,1
나오고,Verb,네이버,1
나오고싶었다,Verb,네이버,1
나오네요,Verb,네이버,1
나오는,Verb,네이버,4
나오는걸,Verb,네이버,1
나오는데,Verb,네이버,2
나오는지,Verb,네이버,2
나오니까,Verb,네이버,1
나오며,Verb,네이버,1
나오자마자,Verb,네이버,2
나온,Verb,네이버,4
나온다,Verb,네이버,3
나온듯,Verb,네이버,1
나올,Verb,네이버,5
나옴,Verb,네이버,1
나와,Verb,네이버,1
나와서,Verb,네이버,3
나왔는데,Verb,네이버,2
나왔어요,Verb,네이버,1
나왔으나,Verb,네이버,1
나은,Noun,네이버,2
나중,Noun,네이버,1
나프탈렌,Noun,네이버,1
낙지,Noun,네이버,1
난,Josa,네이버,2
난,Noun,네이버,12
난다,Verb,네이버,2
난다고,Verb,네이버,1
난다는,Verb,네이버,1
난리,Noun,네이버,1
날,Noun,네이버,6
날까,Verb,네이버,1
날뻔,Noun,네이버,1
날씨,Noun,네이버,1
날카롭고,Adjective,네이버,1
남,Noun,네이버,12
남겨,Verb,네이버,1
남겨야겠다고,Verb,네이버,1
남기지마라,Verb,네이버,1
남깁니다,Verb,네이버,1
남는,Verb,네이버,3
남는게,Verb,네이버,2
남는다,Verb,네이버,2
남아,Noun,네이버,1
남자,Noun,네이버,1
남편,Noun,네이버,2
납골당,Noun,네이버,1
낭비,Noun,네이버,2
낭패,Noun,네이버,1
낮게,Adjective,네이버,1
낮은,Adjective,네이버,1
낯,Noun,네이버,1
내,Determiner,네이버,9
내,Noun,네이버,27
내내,Noun,네이버,17
내는,Verb,네이버,2
내려,Verb,네이버,2
내려가,Verb,네이버,1
내려가는,Verb,네이버,1
내려가야,Verb,네이버,1
내려갈,Verb,네이버,2
내려갔다,Verb,네이버,1
내려오지,Verb,네이버,1
내렸죠,Verb,네이버,1
내리는,Verb,네이버,6
내리는구먼,Verb,네이버,1
내용,Noun,네이버,12
낸,Verb,네이버,5
낸다,Verb,네이버,1
냄비,Noun,네이버,1
냄새,Noun,네이버,37
냄으로서,Verb,네이버,1
냈다,Verb,네이버,2
냉혹,Noun,네이버,1
냐,Josa,네이버,3
냥,Josa,네이버,3
너,Modifier,네이버,1
너무,Adverb,네이버,53
너무나,Adverb,네이버,1
너무듬,Noun,네이버,1
너희,Noun,네이버,1
넘,Verb,네이버,3
넘겨지지,Verb,네이버,1
넘고,Verb,네이버,1
넘기려,Verb,네이버,1
넘길수있는,Verb,네이버,1
넘는,Verb,네이버,1
넘어,Verb,네이버,2
넘은,Verb,네이버,1
넘을수,Verb,네이버,1
넘지,Verb,네이버,1
넘치고,Verb,네이버,1
넘치는,Adjective,네이버,1
넣어도,Verb,네이버,1
네,Josa,네이버,5
네,Noun,네이버,3
네,Suffix,네이버,5
년,Noun,네이버,1
노,Noun,네이버,2
노골,Noun,네이버,1
노력,Noun,네이버,7
노리는,Verb,네이버,1
노숙자,Noun,네이버,1
노잼,Noun,네이버,4
녹아,Verb,네이버,1
논,Noun,네이버,2
논것,Verb,네이버,1
놀고,Verb,네이버,1
놀라실거에요,Verb,네이버,1
놀람,Noun,네이버,1
놀랐네요,Verb,네이버,1
놀랐습니다,Verb,네이버,2
놀이,Suffix,네이버,1
놈,Noun,네이버,3
높다,Adjective,네이버,2
높은,Adjective,네이버,3
놓고,Verb,네이버,1
놓은,Verb,네이버,1
놓친,Verb,네이버,1
뇌,Noun,네이버,1
뇌리,Noun,네이버,1
뇌진탕,Noun,네이버,1
누,Noun,네이버,1
누가,Noun,네이버,3
누구,Noun,네이버,6
누군가,Noun,네이버,13
누를,Verb,네이버,1
눈,Noun,네이버,3
눈높이,Noun,네이버,1
눈물,Noun,네이버,3
눈물나는,Verb,네이버,1
눌러,Verb,네이버,2
느껴,Verb,네이버,1
느껴지는,Verb,네이버,2
느껴지지,Verb,네이버,1
느꼈습니다,Verb,네이버,1
느끼게,Verb,네이버,3
느끼고,Verb,네이버,1
느끼는,Verb,네이버,2
느끼지,Verb,네이버,1
느낀,Verb,네이버,1
느낀다,Verb,네이버,1
느낌,Noun,네이버,6
느낌이었다,Verb,네이버,2
느낌이였음,Verb,네이버,1
느와르,Noun,네이버,1
는,Josa,네이버,92
는,Verb,네이버,1
는가,Noun,네이버,1
는바,Noun,네이버,1
늘,Noun,네이버,1
늘리고,Verb,네이버,1
늘어나지,Verb,네이버,1
늙은,Verb,네이버,1
능,Noun,네이버,1
능력,Noun,네이버,1
늦출수,Verb,네이버,1
니,Josa,네이버,6
니,Noun,네이버,2
니까,Josa,네이버,1
니깐,Josa,네이버,1
님,Suffix,네이버,13
다,Adverb,네이버,25
다,Josa,네이버,18
다가,Noun,네이버,1
다가가기,Verb,네이버,1
다가왔어요,Verb,네이버,1
다는,Verb,네이버,1
다니고,Verb,네이버,1
다른,Modifier,네이버,2
다른,Noun,네이버,10
다른사람,Noun,네이버,2
다를것,Adjective,네이버,1
다름없지,Adjective,네이버,1
다리,Noun,네이버,2
다리미,Noun,네이버,1
다만,Noun,네이버,1
다소,Noun,네이버,2
다수,Noun,네이버,1
다시,Noun,네이버,8
다시는,Verb,네이버,1
다신,Verb,네이버,1
다양한,Adjective,네이버,1
다운,Noun,네이버,2
다음,Noun,네이버,2
다채롭,Noun,네이버,1
다쳐서,Verb,네이버,1
다큐,Noun,네이버,1
다한,Noun,네이버,1
다혜,Noun,네이버,1
단,Noun,네이버,1
단란,Noun,네이버,1
단순한,Adjective,네이버,1
단어,Noun,네이버,2
단편,Noun,네이버,2
닫고,Verb,네이버,2
달,Noun,네이버,1
달아도,Verb,네이버,1
닮아있다,Verb,네이버,1
담겨진,Verb,네이버,1
담배,Noun,네이버,6
담아,Verb,네이버,3
담아내면서도,Verb,네이버,1
답,Noun,네이버,1
답답하고,Adjective,네이버,1
답답한,Adjective,네이버,1
답답했는데,Adjective,네이버,1
답답했다,Adjective,네이버,1
당신,Noun,네이버,3
당연하다고,Adjective,네이버,1
당연한,Adjective,네이버,1
당연히,Adjective,네이버,1
당하는,Adjective,네이버,2
당하지,Adjective,네이버,1
닿는,Verb,네이버,1
닿았습니다,Verb,네이버,1
닿지가,Verb,네이버,1
대,Modifier,네이버,5
대,Suffix,네이버,1
대,Verb,네이버,2
대거,Noun,네이버,1
대구,Noun,네이버,1
대기,Noun,네이버,1
대놓고,Adverb,네이버,1
대다수,Noun,네이버,1
대단하다,Adjective,네이버,1
대단하십니다,Adjective,네이버,1
대단하지도,Adjective,네이버,1
대단한,Adjective,네이버,2
대대로,Noun,네이버,1
대로,Josa,네이버,5
대를,Verb,네이버,1
대만,Noun,네이버,1
대박,Noun,네이버,3
대변,Noun,네이버,1
대부분,Noun,네이버,1
대비,Noun,네이버,1
대사,Noun,네이버,2
대사도,Noun,네이버,1
대안,Noun,네이버,1
대였는데,Verb,네이버,1
대왕,Noun,네이버,4
대입,Noun,네이버,1
대작,Noun,네이버,1
대적,Noun,네이버,1
대중,Noun,네이버,3
대처,Noun,네이버,1
대체,Noun,네이버,3
대통령,Noun,네이버,3
대한,Noun,네이버,10
대한민국,Noun,네이버,4
대해,Noun,네이버,4
대화,Noun,네이버,2
댓,Noun,네이버,1
댓글,Noun,네이버,1
댓글알바,Noun,네이버,1
더,Noun,네이버,14
더러,Josa,네이버,1
더러운,Adjective,네이버,2
더러워지는,Verb,네이버,1
더러웠던,Adjective,네이버,1
더럽게,Adjective,네이버,2
더럽고,Adjective,네이버,1
더럽네요,Adjective,네이버,2
더럽다,Adjective,네이버,3
더없이,Noun,네이버,1
더욱,Noun,네이버,1
덕,Noun,네이버,2
덕분,Noun,네이버,1
던져주신,Verb,네이버,1
던지고자,Verb,네이버,1
데,Noun,네이버,3
데려가지,Verb,네이버,1
데리,Noun,네이버,4
데이,Noun,네이버,1
도,Josa,네이버,70
도,Noun,네이버,2
도대체,Noun,네이버,3
도데,Noun,네이버,1
도망칠,Verb,네이버,1
도무지,Noun,네이버,1
도배,Noun,네이버,1
도우미,Noun,네이버,1
도통,Noun,네이버,2
독과점,Noun,네이버,1
독립영화,Noun,네이버,1
독특하다,Adjective,네이버,1
독특하지만,Adjective,네이버,1
돈,Noun,네이버,15
돈벌,Noun,네이버,1
돈줫,Noun,네이버,1
돋는다,Verb,네이버,2
돋보였음,Verb,네이버,1
돋았어요,Verb,네이버,1
돋은건,Verb,네이버,1
돌,Noun,네이버,1
돌아,Verb,네이버,1
돌아가는,Verb,네이버,1
돌아간,Verb,네이버,1
돌아간다는,Verb,네이버,1
돌아왔다,Verb,네이버,1
돌이,Noun,네이버,2
동물,Noun,네이버,1
동안,Noun,네이버,1
동정,Noun,네이버,2
돼,Verb,네이버,1
돼요,Verb,네이버,1
됐구나,Verb,네이버,1
됐는데,Verb,네이버,2
됐다,Verb,네이버,1
되,Verb,네이버,2
되게,Adverb,네이버,1
되고,Verb,네이버,5
되네요,Verb,네이버,2
되는,Verb,네이버,8
되는거,Verb,네이버,1
되는것,Verb,네이버,1
되돌아가는,Verb,네이버,1
되라,Verb,네이버,1
되야,Verb,네이버,2
되어,Verb,네이버,3
되어서는,Verb,네이버,1
되어야하는것이,Verb,네이버,1
되어야하는지,Verb,네이버,1
되었다,Verb,네이버,2
되지,Verb,네이버,2
된,Verb,네이버,4
된다,Verb,네이버,3
된다고,Verb,네이버,1
될,Verb,네이버,2
될것,Verb,네이버,2
될까봐,Verb,네이버,1
될데로,Verb,네이버,1
될듯,Verb,네이버,2
될수조차,Verb,네이버,1
됨,Verb,네이버,3
두,Determiner,네이버,5
두,Modifier,네이버,1
두,Noun,네이버,3
두고,Verb,네이버,1
두기,Noun,네이버,1
두려움,Noun,네이버,3
두번째,Noun,네이버,1
두운,Noun,네이버,1
둔,Verb,네이버,1
둘,Noun,네이버,3
뒤,Noun,네이버,3
뒷,Modifier,네이버,1
뒷맛,Noun,네이버,4
드는,Verb,네이버,4
드라마,Noun,네이버,1
